GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
05001480100,2000,4801,"Arkansas County, Arkansas",1656.0,13.94,130.0,18.65,300.0,35078.0,51300.0,25.6,82.91,15.7,0.18,0.36,0.0,0.0,0.79,0.06,0.0,,,0.0,0,0,1
05001480100,2001,4801,"Arkansas County, Arkansas",1656.0,13.94,129.0,18.65,300.0,35078.0,51300.0,25.6,82.91,15.7,0.18,0.36,0.0,0.0,0.79,0.06,0.0,,,0.0,0,0,1
05001480100,2002,4801,"Arkansas County, Arkansas",1656.0,13.94,128.0,18.65,300.0,35078.0,51300.0,25.6,82.91,15.7,0.18,0.36,0.0,0.0,0.79,0.06,0.0,,,0.0,0,0,1
05001480100,2003,4801,"Arkansas County, Arkansas",1656.0,13.94,128.0,18.65,300.0,35078.0,51300.0,25.6,82.91,15.7,0.18,0.36,0.0,0.0,0.79,0.06,1.0,,,0.78,0,0,1
05001480100,2004,4801,"Arkansas County, Arkansas",1656.0,13.94,127.0,18.65,300.0,35078.0,51300.0,25.6,82.91,15.7,0.18,0.36,0.0,0.0,0.79,0.06,0.0,,,0.0,0,0,1
05001480100,2005,4801,"Arkansas County, Arkansas",1434.0,10.5,126.0,20.58,553.0,42744.0,39200.0,17.6,87.31,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2006,4801,"Arkansas County, Arkansas",1434.0,10.5,125.0,20.58,553.0,42744.0,39200.0,17.6,87.31,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2007,4801,"Arkansas County, Arkansas",1434.0,10.5,124.0,20.58,553.0,42744.0,39200.0,17.6,87.31,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2008,4801,"Arkansas County, Arkansas",1434.0,10.5,124.0,20.58,553.0,42744.0,39200.0,17.6,87.31,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2009,4801,"Arkansas County, Arkansas",1434.0,10.5,123.0,20.58,553.0,42744.0,39200.0,17.6,87.31,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2010,4801,"Arkansas County, Arkansas",1435.0,3.21,122.0,18.46,653.0,45217.0,53900.0,17.1,86.97,11.43,0.63,0.07,0.07,0.0,0.77,0.07,0.0,,,0.0,0,0,1
05001480100,2011,4801,"Arkansas County, Arkansas",1534.0,8.31,124.0,11.32,638.0,38882.0,55900.0,21.0,91.26,8.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2012,4801,"Arkansas County, Arkansas",1534.0,8.31,126.0,11.32,638.0,38882.0,55900.0,21.0,91.26,8.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2013,4801,"Arkansas County, Arkansas",1534.0,8.31,128.0,11.32,638.0,38882.0,55900.0,21.0,91.26,8.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2014,4801,"Arkansas County, Arkansas",1534.0,8.31,130.0,11.32,638.0,38882.0,55900.0,21.0,91.26,8.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2015,4801,"Arkansas County, Arkansas",1534.0,8.31,132.0,11.32,638.0,38882.0,55900.0,21.0,91.26,8.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480100,2016,4801,"Arkansas County, Arkansas",1534.0,8.31,134.0,11.32,638.0,38882.0,55900.0,21.0,91.26,8.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480200,2000,4802,"Arkansas County, Arkansas",1936.0,12.62,194.0,24.68,425.0,32930.0,52100.0,19.9,85.74,11.47,0.93,0.21,0.31,0.0,1.34,0.0,0.0,,,0.0,0,0,1
05001480200,2001,4802,"Arkansas County, Arkansas",1936.0,12.62,192.0,24.68,425.0,32930.0,52100.0,19.9,85.74,11.47,0.93,0.21,0.31,0.0,1.34,0.0,2.0,,,1.04,0,0,1
05001480200,2002,4802,"Arkansas County, Arkansas",1936.0,12.62,189.0,24.68,425.0,32930.0,52100.0,19.9,85.74,11.47,0.93,0.21,0.31,0.0,1.34,0.0,1.0,,,0.53,0,0,1
05001480200,2003,4802,"Arkansas County, Arkansas",1936.0,12.62,187.0,24.68,425.0,32930.0,52100.0,19.9,85.74,11.47,0.93,0.21,0.31,0.0,1.34,0.0,0.0,,,0.0,0,0,1
05001480200,2004,4802,"Arkansas County, Arkansas",1936.0,12.62,184.0,24.68,425.0,32930.0,52100.0,19.9,85.74,11.47,0.93,0.21,0.31,0.0,1.34,0.0,0.0,,,0.0,0,0,1
05001480200,2005,4802,"Arkansas County, Arkansas",1913.0,4.58,182.0,30.05,462.0,44453.0,71400.0,14.6,91.58,6.17,0.1,0.0,0.1,0.0,2.04,0.0,0.0,,,0.0,0,0,1
05001480200,2006,4802,"Arkansas County, Arkansas",1913.0,4.58,180.0,30.05,462.0,44453.0,71400.0,14.6,91.58,6.17,0.1,0.0,0.1,0.0,2.04,0.0,1.0,,,0.56,0,0,1
05001480200,2007,4802,"Arkansas County, Arkansas",1913.0,4.58,177.0,30.05,462.0,44453.0,71400.0,14.6,91.58,6.17,0.1,0.0,0.1,0.0,2.04,0.0,0.0,,,0.0,0,0,1
05001480200,2008,4802,"Arkansas County, Arkansas",1913.0,4.58,175.0,30.05,462.0,44453.0,71400.0,14.6,91.58,6.17,0.1,0.0,0.1,0.0,2.04,0.0,1.0,,,0.57,0,0,1
05001480200,2009,4802,"Arkansas County, Arkansas",1913.0,4.58,172.0,30.05,462.0,44453.0,71400.0,14.6,91.58,6.17,0.1,0.0,0.1,0.0,2.04,0.0,0.0,,,0.0,0,0,1
05001480200,2010,4802,"Arkansas County, Arkansas",1643.0,2.67,170.0,23.81,486.0,43008.0,58000.0,12.8,89.96,8.52,0.24,0.18,0.24,0.06,0.79,0.0,0.0,,,0.0,0,0,1
05001480200,2011,4802,"Arkansas County, Arkansas",1466.0,6.5,172.0,22.27,592.0,43000.0,69200.0,19.1,89.97,8.73,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,,0.0,0,0,1
05001480200,2012,4802,"Arkansas County, Arkansas",1466.0,6.5,175.0,22.27,592.0,43000.0,69200.0,19.1,89.97,8.73,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,,0.0,0,0,1
05001480200,2013,4802,"Arkansas County, Arkansas",1466.0,6.5,177.0,22.27,592.0,43000.0,69200.0,19.1,89.97,8.73,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,,0.0,0,0,1
05001480200,2014,4802,"Arkansas County, Arkansas",1466.0,6.5,179.0,22.27,592.0,43000.0,69200.0,19.1,89.97,8.73,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,,0.0,0,0,1
05001480200,2015,4802,"Arkansas County, Arkansas",1466.0,6.5,182.0,22.27,592.0,43000.0,69200.0,19.1,89.97,8.73,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,,0.0,0,0,1
05001480200,2016,4802,"Arkansas County, Arkansas",1466.0,6.5,184.0,22.27,592.0,43000.0,69200.0,19.1,89.97,8.73,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,,0.0,0,0,1
05001480300,2000,4803,"Arkansas County, Arkansas",3624.0,22.77,464.0,33.82,479.0,32269.0,64500.0,23.9,62.25,35.57,0.83,0.11,0.63,0.0,0.61,0.0,0.0,,,0.0,0,0,1
05001480300,2001,4803,"Arkansas County, Arkansas",3624.0,22.77,459.0,33.82,479.0,32269.0,64500.0,23.9,62.25,35.57,0.83,0.11,0.63,0.0,0.61,0.0,0.0,,,0.0,0,0,1
05001480300,2002,4803,"Arkansas County, Arkansas",3624.0,22.77,454.0,33.82,479.0,32269.0,64500.0,23.9,62.25,35.57,0.83,0.11,0.63,0.0,0.61,0.0,2.0,,,0.44,0,0,1
05001480300,2003,4803,"Arkansas County, Arkansas",3624.0,22.77,450.0,33.82,479.0,32269.0,64500.0,23.9,62.25,35.57,0.83,0.11,0.63,0.0,0.61,0.0,0.0,,,0.0,0,0,1
05001480300,2004,4803,"Arkansas County, Arkansas",3624.0,22.77,445.0,33.82,479.0,32269.0,64500.0,23.9,62.25,35.57,0.83,0.11,0.63,0.0,0.61,0.0,1.0,,,0.22,0,0,1
05001480300,2005,4803,"Arkansas County, Arkansas",3365.0,11.17,440.0,36.73,671.0,32365.0,88400.0,46.2,57.41,38.16,0.0,0.0,2.85,0.0,1.58,0.0,3.0,,,0.68,0,0,1
05001480300,2006,4803,"Arkansas County, Arkansas",3365.0,11.17,435.0,36.73,671.0,32365.0,88400.0,46.2,57.41,38.16,0.0,0.0,2.85,0.0,1.58,0.0,0.0,,,0.0,0,0,1
05001480300,2007,4803,"Arkansas County, Arkansas",3365.0,11.17,430.0,36.73,671.0,32365.0,88400.0,46.2,57.41,38.16,0.0,0.0,2.85,0.0,1.58,0.0,0.0,,,0.0,0,0,1
05001480300,2008,4803,"Arkansas County, Arkansas",3365.0,11.17,426.0,36.73,671.0,32365.0,88400.0,46.2,57.41,38.16,0.0,0.0,2.85,0.0,1.58,0.0,1.0,,,0.23,0,0,1
05001480300,2009,4803,"Arkansas County, Arkansas",3365.0,11.17,421.0,36.73,671.0,32365.0,88400.0,46.2,57.41,38.16,0.0,0.0,2.85,0.0,1.58,0.0,0.0,,,0.0,0,0,1
05001480300,2010,4803,"Arkansas County, Arkansas",3129.0,20.7,416.0,32.91,589.0,34852.0,88300.0,33.6,58.64,35.09,3.07,0.32,1.44,0.03,1.34,0.06,2.0,,,0.48,0,0,1
05001480300,2011,4803,"Arkansas County, Arkansas",2607.0,14.88,418.0,36.77,658.0,34691.0,92100.0,39.8,57.15,36.9,5.49,0.46,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480300,2012,4803,"Arkansas County, Arkansas",2607.0,14.88,419.0,36.77,658.0,34691.0,92100.0,39.8,57.15,36.9,5.49,0.46,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480300,2013,4803,"Arkansas County, Arkansas",2607.0,14.88,421.0,36.77,658.0,34691.0,92100.0,39.8,57.15,36.9,5.49,0.46,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480300,2014,4803,"Arkansas County, Arkansas",2607.0,14.88,423.0,36.77,658.0,34691.0,92100.0,39.8,57.15,36.9,5.49,0.46,0.0,0.0,0.0,0.0,2.0,,,0.47,0,0,1
05001480300,2015,4803,"Arkansas County, Arkansas",2607.0,14.88,424.0,36.77,658.0,34691.0,92100.0,39.8,57.15,36.9,5.49,0.46,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480300,2016,4803,"Arkansas County, Arkansas",2607.0,14.88,426.0,36.77,658.0,34691.0,92100.0,39.8,57.15,36.9,5.49,0.46,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480400,2000,4804,"Arkansas County, Arkansas",2770.0,27.59,448.0,41.48,356.0,26410.0,45800.0,34.8,36.57,61.88,0.72,0.07,0.36,0.04,0.32,0.04,2.0,,,0.45,0,0,1
05001480400,2001,4804,"Arkansas County, Arkansas",2770.0,27.59,454.0,41.48,356.0,26410.0,45800.0,34.8,36.57,61.88,0.72,0.07,0.36,0.04,0.32,0.04,1.0,,,0.22,0,0,1
05001480400,2002,4804,"Arkansas County, Arkansas",2770.0,27.59,461.0,41.48,356.0,26410.0,45800.0,34.8,36.57,61.88,0.72,0.07,0.36,0.04,0.32,0.04,0.0,,,0.0,0,0,1
05001480400,2003,4804,"Arkansas County, Arkansas",2770.0,27.59,467.0,41.48,356.0,26410.0,45800.0,34.8,36.57,61.88,0.72,0.07,0.36,0.04,0.32,0.04,0.0,,,0.0,0,0,1
05001480400,2004,4804,"Arkansas County, Arkansas",2770.0,27.59,474.0,41.48,356.0,26410.0,45800.0,34.8,36.57,61.88,0.72,0.07,0.36,0.04,0.32,0.04,1.0,,,0.21,0,0,1
05001480400,2005,4804,"Arkansas County, Arkansas",2477.0,45.11,480.0,51.27,431.0,20000.0,67200.0,50.0,23.54,75.33,0.16,0.0,0.2,0.0,0.77,0.0,1.0,,,0.21,0,0,1
05001480400,2006,4804,"Arkansas County, Arkansas",2477.0,45.11,486.0,51.27,431.0,20000.0,67200.0,50.0,23.54,75.33,0.16,0.0,0.2,0.0,0.77,0.0,0.0,,,0.0,0,0,1
05001480400,2007,4804,"Arkansas County, Arkansas",2477.0,45.11,493.0,51.27,431.0,20000.0,67200.0,50.0,23.54,75.33,0.16,0.0,0.2,0.0,0.77,0.0,1.0,,,0.2,0,0,1
05001480400,2008,4804,"Arkansas County, Arkansas",2477.0,45.11,499.0,51.27,431.0,20000.0,67200.0,50.0,23.54,75.33,0.16,0.0,0.2,0.0,0.77,0.0,3.0,,,0.6,0,0,1
05001480400,2009,4804,"Arkansas County, Arkansas",2477.0,45.11,506.0,51.27,431.0,20000.0,67200.0,50.0,23.54,75.33,0.16,0.0,0.2,0.0,0.77,0.0,0.0,,,0.0,0,0,1
05001480400,2010,4804,"Arkansas County, Arkansas",2518.0,20.74,512.0,49.0,577.0,31480.0,62400.0,32.5,32.33,63.54,2.07,0.08,0.16,0.0,1.67,0.16,1.0,,,0.2,0,0,1
05001480400,2011,4804,"Arkansas County, Arkansas",2905.0,21.84,513.0,44.44,540.0,31452.0,57100.0,25.8,23.55,72.53,3.89,0.0,0.03,0.0,0.0,0.0,2.0,,,0.39,0,0,1
05001480400,2012,4804,"Arkansas County, Arkansas",2905.0,21.84,513.0,44.44,540.0,31452.0,57100.0,25.8,23.55,72.53,3.89,0.0,0.03,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480400,2013,4804,"Arkansas County, Arkansas",2905.0,21.84,514.0,44.44,540.0,31452.0,57100.0,25.8,23.55,72.53,3.89,0.0,0.03,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480400,2014,4804,"Arkansas County, Arkansas",2905.0,21.84,515.0,44.44,540.0,31452.0,57100.0,25.8,23.55,72.53,3.89,0.0,0.03,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480400,2015,4804,"Arkansas County, Arkansas",2905.0,21.84,515.0,44.44,540.0,31452.0,57100.0,25.8,23.55,72.53,3.89,0.0,0.03,0.0,0.0,0.0,1.0,,,0.19,0,0,1
05001480400,2016,4804,"Arkansas County, Arkansas",2905.0,21.84,516.0,44.44,540.0,31452.0,57100.0,25.8,23.55,72.53,3.89,0.0,0.03,0.0,0.0,0.0,3.0,,,0.58,0,0,1
05001480500,2000,4805,"Arkansas County, Arkansas",3929.0,9.52,605.0,34.57,419.0,33500.0,66100.0,23.1,86.26,11.2,0.79,0.41,0.66,0.0,0.69,0.0,2.0,,,0.33,0,0,1
05001480500,2001,4805,"Arkansas County, Arkansas",3929.0,9.52,612.0,34.57,419.0,33500.0,66100.0,23.1,86.26,11.2,0.79,0.41,0.66,0.0,0.69,0.0,1.0,,,0.16,0,0,1
05001480500,2002,4805,"Arkansas County, Arkansas",3929.0,9.52,619.0,34.57,419.0,33500.0,66100.0,23.1,86.26,11.2,0.79,0.41,0.66,0.0,0.69,0.0,1.0,,,0.16,0,0,1
05001480500,2003,4805,"Arkansas County, Arkansas",3929.0,9.52,626.0,34.57,419.0,33500.0,66100.0,23.1,86.26,11.2,0.79,0.41,0.66,0.0,0.69,0.0,1.0,,,0.16,0,0,1
05001480500,2004,4805,"Arkansas County, Arkansas",3929.0,9.52,633.0,34.57,419.0,33500.0,66100.0,23.1,86.26,11.2,0.79,0.41,0.66,0.0,0.69,0.0,0.0,,,0.0,0,0,1
05001480500,2005,4805,"Arkansas County, Arkansas",3715.0,10.99,641.0,39.2,549.0,41597.0,89100.0,34.7,82.23,14.45,2.5,0.0,0.0,0.0,0.81,0.0,3.0,,,0.47,0,0,1
05001480500,2006,4805,"Arkansas County, Arkansas",3715.0,10.99,648.0,39.2,549.0,41597.0,89100.0,34.7,82.23,14.45,2.5,0.0,0.0,0.0,0.81,0.0,0.0,,,0.0,0,0,1
05001480500,2007,4805,"Arkansas County, Arkansas",3715.0,10.99,655.0,39.2,549.0,41597.0,89100.0,34.7,82.23,14.45,2.5,0.0,0.0,0.0,0.81,0.0,1.0,,,0.15,0,0,1
05001480500,2008,4805,"Arkansas County, Arkansas",3715.0,10.99,662.0,39.2,549.0,41597.0,89100.0,34.7,82.23,14.45,2.5,0.0,0.0,0.0,0.81,0.0,2.0,,,0.3,0,0,1
05001480500,2009,4805,"Arkansas County, Arkansas",3715.0,10.99,669.0,39.2,549.0,41597.0,89100.0,34.7,82.23,14.45,2.5,0.0,0.0,0.0,0.81,0.0,1.0,,,0.15,0,0,1
05001480500,2010,4805,"Arkansas County, Arkansas",4151.0,6.67,676.0,38.72,701.0,49193.0,90200.0,21.9,74.32,19.13,4.5,0.19,0.48,0.0,1.32,0.05,1.0,,,0.15,0,0,1
05001480500,2011,4805,"Arkansas County, Arkansas",4120.0,12.5,680.0,36.09,645.0,45056.0,93000.0,25.4,81.02,13.2,2.33,0.0,2.01,0.0,1.43,0.0,0.0,,,0.0,0,0,1
05001480500,2012,4805,"Arkansas County, Arkansas",4120.0,12.5,684.0,36.09,645.0,45056.0,93000.0,25.4,81.02,13.2,2.33,0.0,2.01,0.0,1.43,0.0,0.0,,,0.0,0,0,1
05001480500,2013,4805,"Arkansas County, Arkansas",4120.0,12.5,688.0,36.09,645.0,45056.0,93000.0,25.4,81.02,13.2,2.33,0.0,2.01,0.0,1.43,0.0,2.0,,,0.29,0,0,1
05001480500,2014,4805,"Arkansas County, Arkansas",4120.0,12.5,692.0,36.09,645.0,45056.0,93000.0,25.4,81.02,13.2,2.33,0.0,2.01,0.0,1.43,0.0,1.0,,,0.14,0,0,1
05001480500,2015,4805,"Arkansas County, Arkansas",4120.0,12.5,696.0,36.09,645.0,45056.0,93000.0,25.4,81.02,13.2,2.33,0.0,2.01,0.0,1.43,0.0,2.0,,,0.29,0,0,1
05001480500,2016,4805,"Arkansas County, Arkansas",4120.0,12.5,700.0,36.09,645.0,45056.0,93000.0,25.4,81.02,13.2,2.33,0.0,2.01,0.0,1.43,0.0,0.0,,,0.0,0,0,1
05001480600,2000,4806,"Arkansas County, Arkansas",1883.0,14.96,221.0,29.66,322.0,27250.0,53300.0,21.9,94.69,4.2,0.16,0.32,0.0,0.0,0.64,0.0,1.0,,,0.45,0,0,1
05001480600,2001,4806,"Arkansas County, Arkansas",1883.0,14.96,220.0,29.66,322.0,27250.0,53300.0,21.9,94.69,4.2,0.16,0.32,0.0,0.0,0.64,0.0,1.0,,,0.46,0,0,1
05001480600,2002,4806,"Arkansas County, Arkansas",1883.0,14.96,218.0,29.66,322.0,27250.0,53300.0,21.9,94.69,4.2,0.16,0.32,0.0,0.0,0.64,0.0,1.0,,,0.46,0,0,1
05001480600,2003,4806,"Arkansas County, Arkansas",1883.0,14.96,217.0,29.66,322.0,27250.0,53300.0,21.9,94.69,4.2,0.16,0.32,0.0,0.0,0.64,0.0,0.0,,,0.0,0,0,1
05001480600,2004,4806,"Arkansas County, Arkansas",1883.0,14.96,215.0,29.66,322.0,27250.0,53300.0,21.9,94.69,4.2,0.16,0.32,0.0,0.0,0.64,0.0,1.0,,,0.47,0,0,1
05001480600,2005,4806,"Arkansas County, Arkansas",1855.0,7.43,214.0,37.72,594.0,36964.0,75800.0,20.7,89.54,6.09,3.29,0.0,0.0,0.0,1.08,0.0,1.0,,,0.47,0,0,1
05001480600,2006,4806,"Arkansas County, Arkansas",1855.0,7.43,212.0,37.72,594.0,36964.0,75800.0,20.7,89.54,6.09,3.29,0.0,0.0,0.0,1.08,0.0,0.0,,,0.0,0,0,1
05001480600,2007,4806,"Arkansas County, Arkansas",1855.0,7.43,211.0,37.72,594.0,36964.0,75800.0,20.7,89.54,6.09,3.29,0.0,0.0,0.0,1.08,0.0,0.0,,,0.0,0,0,1
05001480600,2008,4806,"Arkansas County, Arkansas",1855.0,7.43,209.0,37.72,594.0,36964.0,75800.0,20.7,89.54,6.09,3.29,0.0,0.0,0.0,1.08,0.0,0.0,,,0.0,0,0,1
05001480600,2009,4806,"Arkansas County, Arkansas",1855.0,7.43,208.0,37.72,594.0,36964.0,75800.0,20.7,89.54,6.09,3.29,0.0,0.0,0.0,1.08,0.0,0.0,,,0.0,0,0,1
05001480600,2010,4806,"Arkansas County, Arkansas",1747.0,3.58,206.0,28.81,638.0,45641.0,79000.0,22.8,90.84,5.78,1.72,0.17,0.29,0.0,1.2,0.0,0.0,,,0.0,0,0,1
05001480600,2011,4806,"Arkansas County, Arkansas",1662.0,8.13,207.0,28.02,569.0,38466.0,74500.0,21.1,94.04,4.03,0.78,0.0,0.0,0.0,1.14,0.0,1.0,,,0.48,0,0,1
05001480600,2012,4806,"Arkansas County, Arkansas",1662.0,8.13,208.0,28.02,569.0,38466.0,74500.0,21.1,94.04,4.03,0.78,0.0,0.0,0.0,1.14,0.0,0.0,,,0.0,0,0,1
05001480600,2013,4806,"Arkansas County, Arkansas",1662.0,8.13,210.0,28.02,569.0,38466.0,74500.0,21.1,94.04,4.03,0.78,0.0,0.0,0.0,1.14,0.0,1.0,,,0.48,0,0,1
05001480600,2014,4806,"Arkansas County, Arkansas",1662.0,8.13,211.0,28.02,569.0,38466.0,74500.0,21.1,94.04,4.03,0.78,0.0,0.0,0.0,1.14,0.0,0.0,,,0.0,0,0,1
05001480600,2015,4806,"Arkansas County, Arkansas",1662.0,8.13,212.0,28.02,569.0,38466.0,74500.0,21.1,94.04,4.03,0.78,0.0,0.0,0.0,1.14,0.0,1.0,,,0.47,0,0,1
05001480600,2016,4806,"Arkansas County, Arkansas",1662.0,8.13,213.0,28.02,569.0,38466.0,74500.0,21.1,94.04,4.03,0.78,0.0,0.0,0.0,1.14,0.0,0.0,,,0.0,0,0,1
05001480700,2000,4807,"Arkansas County, Arkansas",3297.0,24.35,470.0,35.44,341.0,23750.0,47400.0,19.4,77.4,20.81,0.73,0.0,0.27,0.0,0.79,0.0,1.0,,,0.21,0,0,1
05001480700,2001,4807,"Arkansas County, Arkansas",3297.0,24.35,473.0,35.44,341.0,23750.0,47400.0,19.4,77.4,20.81,0.73,0.0,0.27,0.0,0.79,0.0,1.0,,,0.21,0,0,1
05001480700,2002,4807,"Arkansas County, Arkansas",3297.0,24.35,476.0,35.44,341.0,23750.0,47400.0,19.4,77.4,20.81,0.73,0.0,0.27,0.0,0.79,0.0,3.0,,,0.63,0,0,1
05001480700,2003,4807,"Arkansas County, Arkansas",3297.0,24.35,479.0,35.44,341.0,23750.0,47400.0,19.4,77.4,20.81,0.73,0.0,0.27,0.0,0.79,0.0,1.0,,,0.21,0,0,1
05001480700,2004,4807,"Arkansas County, Arkansas",3297.0,24.35,482.0,35.44,341.0,23750.0,47400.0,19.4,77.4,20.81,0.73,0.0,0.27,0.0,0.79,0.0,2.0,,,0.42,0,0,1
05001480700,2005,4807,"Arkansas County, Arkansas",3256.0,7.64,485.0,33.8,494.0,32411.0,59800.0,25.3,78.44,18.21,1.81,0.0,0.0,0.0,1.54,0.0,2.0,,,0.41,0,0,1
05001480700,2006,4807,"Arkansas County, Arkansas",3256.0,7.64,487.0,33.8,494.0,32411.0,59800.0,25.3,78.44,18.21,1.81,0.0,0.0,0.0,1.54,0.0,0.0,,,0.0,0,0,1
05001480700,2007,4807,"Arkansas County, Arkansas",3256.0,7.64,490.0,33.8,494.0,32411.0,59800.0,25.3,78.44,18.21,1.81,0.0,0.0,0.0,1.54,0.0,0.0,,,0.0,0,0,1
05001480700,2008,4807,"Arkansas County, Arkansas",3256.0,7.64,493.0,33.8,494.0,32411.0,59800.0,25.3,78.44,18.21,1.81,0.0,0.0,0.0,1.54,0.0,1.0,,,0.2,0,0,1
05001480700,2009,4807,"Arkansas County, Arkansas",3256.0,7.64,496.0,33.8,494.0,32411.0,59800.0,25.3,78.44,18.21,1.81,0.0,0.0,0.0,1.54,0.0,1.0,,,0.2,0,0,1
05001480700,2010,4807,"Arkansas County, Arkansas",2972.0,10.49,499.0,40.4,634.0,31000.0,59700.0,29.3,74.19,20.73,3.7,0.07,0.37,0.0,0.87,0.07,0.0,,,0.0,0,0,1
05001480700,2011,4807,"Arkansas County, Arkansas",3075.0,12.95,502.0,38.42,541.0,29931.0,57700.0,29.5,71.35,21.69,4.49,0.0,0.0,0.0,2.47,0.0,0.0,,,0.0,0,0,1
05001480700,2012,4807,"Arkansas County, Arkansas",3075.0,12.95,506.0,38.42,541.0,29931.0,57700.0,29.5,71.35,21.69,4.49,0.0,0.0,0.0,2.47,0.0,0.0,,,0.0,0,0,1
05001480700,2013,4807,"Arkansas County, Arkansas",3075.0,12.95,509.0,38.42,541.0,29931.0,57700.0,29.5,71.35,21.69,4.49,0.0,0.0,0.0,2.47,0.0,3.0,,,0.59,0,0,1
05001480700,2014,4807,"Arkansas County, Arkansas",3075.0,12.95,512.0,38.42,541.0,29931.0,57700.0,29.5,71.35,21.69,4.49,0.0,0.0,0.0,2.47,0.0,1.0,,,0.2,0,0,1
05001480700,2015,4807,"Arkansas County, Arkansas",3075.0,12.95,516.0,38.42,541.0,29931.0,57700.0,29.5,71.35,21.69,4.49,0.0,0.0,0.0,2.47,0.0,0.0,,,0.0,0,0,1
05001480700,2016,4807,"Arkansas County, Arkansas",3075.0,12.95,519.0,38.42,541.0,29931.0,57700.0,29.5,71.35,21.69,4.49,0.0,0.0,0.0,2.47,0.0,1.0,,,0.19,0,0,1
05001480800,2000,4808,"Arkansas County, Arkansas",1654.0,9.76,181.0,25.82,388.0,31681.0,56000.0,26.0,90.08,8.04,1.69,0.18,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480800,2001,4808,"Arkansas County, Arkansas",1654.0,9.76,180.0,25.82,388.0,31681.0,56000.0,26.0,90.08,8.04,1.69,0.18,0.0,0.0,0.0,0.0,1.0,,,0.55,0,0,1
05001480800,2002,4808,"Arkansas County, Arkansas",1654.0,9.76,180.0,25.82,388.0,31681.0,56000.0,26.0,90.08,8.04,1.69,0.18,0.0,0.0,0.0,0.0,1.0,,,0.56,0,0,1
05001480800,2003,4808,"Arkansas County, Arkansas",1654.0,9.76,179.0,25.82,388.0,31681.0,56000.0,26.0,90.08,8.04,1.69,0.18,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480800,2004,4808,"Arkansas County, Arkansas",1654.0,9.76,178.0,25.82,388.0,31681.0,56000.0,26.0,90.08,8.04,1.69,0.18,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05001480800,2005,4808,"Arkansas County, Arkansas",1370.0,10.53,178.0,17.75,593.0,45417.0,83100.0,19.1,94.09,1.82,3.07,0.0,0.0,0.0,1.02,0.0,1.0,,,0.56,0,0,1
05001480800,2006,4808,"Arkansas County, Arkansas",1370.0,10.53,177.0,17.75,593.0,45417.0,83100.0,19.1,94.09,1.82,3.07,0.0,0.0,0.0,1.02,0.0,0.0,,,0.0,0,0,1
05001480800,2007,4808,"Arkansas County, Arkansas",1370.0,10.53,176.0,17.75,593.0,45417.0,83100.0,19.1,94.09,1.82,3.07,0.0,0.0,0.0,1.02,0.0,0.0,,,0.0,0,0,1
05001480800,2008,4808,"Arkansas County, Arkansas",1370.0,10.53,175.0,17.75,593.0,45417.0,83100.0,19.1,94.09,1.82,3.07,0.0,0.0,0.0,1.02,0.0,0.0,,,0.0,0,0,1
