GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
45001950100,2000,9501,"Abbeville County, South Carolina",3628.65,13.93,266.0,18.72,312.0,33257.0,72100.0,21.3,81.92,15.82,1.07,0.11,0.11,0.03,0.85,0.08,,,,,0,0,0
45001950100,2001,9501,"Abbeville County, South Carolina",3628.65,13.93,268.0,18.72,312.0,33257.0,72100.0,21.3,81.92,15.82,1.07,0.11,0.11,0.03,0.85,0.08,,,,,0,0,0
45001950100,2002,9501,"Abbeville County, South Carolina",3628.65,13.93,271.0,18.72,312.0,33257.0,72100.0,21.3,81.92,15.82,1.07,0.11,0.11,0.03,0.85,0.08,,,,,0,0,0
45001950100,2003,9501,"Abbeville County, South Carolina",3628.65,13.93,273.0,18.72,312.0,33257.0,72100.0,21.3,81.92,15.82,1.07,0.11,0.11,0.03,0.85,0.08,,,,,0,0,0
45001950100,2004,9501,"Abbeville County, South Carolina",3628.65,13.93,275.0,18.72,312.0,33257.0,72100.0,21.3,81.92,15.82,1.07,0.11,0.11,0.03,0.85,0.08,,,,,0,0,0
45001950100,2005,9501,"Abbeville County, South Carolina",3663.64,6.05,277.0,21.06,503.0,38516.0,76700.0,34.8,78.77,20.66,0.57,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45001950100,2006,9501,"Abbeville County, South Carolina",3663.64,6.05,280.0,21.06,503.0,38516.0,76700.0,34.8,78.77,20.66,0.57,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45001950100,2007,9501,"Abbeville County, South Carolina",3663.64,6.05,282.0,21.06,503.0,38516.0,76700.0,34.8,78.77,20.66,0.57,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45001950100,2008,9501,"Abbeville County, South Carolina",3663.64,6.05,284.0,21.06,503.0,38516.0,76700.0,34.8,78.77,20.66,0.57,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45001950100,2009,9501,"Abbeville County, South Carolina",3663.64,6.05,287.0,21.06,503.0,38516.0,76700.0,34.8,78.77,20.66,0.57,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45001950100,2010,9501,"Abbeville County, South Carolina",3254.0,5.09,289.0,21.98,574.0,38167.0,86400.0,34.4,85.06,12.42,1.01,0.37,0.12,0.0,0.95,0.06,33.0,7.0,2.42,11.42,0,0,0
45001950100,2011,9501,"Abbeville County, South Carolina",3066.0,9.72,293.0,18.42,725.0,35603.0,78000.0,28.2,79.29,15.36,2.35,0.36,0.0,0.0,2.64,0.0,61.0,1.0,0.34,20.85,0,0,0
45001950100,2012,9501,"Abbeville County, South Carolina",3066.0,9.72,296.0,18.42,725.0,35603.0,78000.0,28.2,79.29,15.36,2.35,0.36,0.0,0.0,2.64,0.0,58.0,0.0,0.0,19.59,0,0,0
45001950100,2013,9501,"Abbeville County, South Carolina",3066.0,9.72,300.0,18.42,725.0,35603.0,78000.0,28.2,79.29,15.36,2.35,0.36,0.0,0.0,2.64,0.0,58.0,6.0,2.0,19.37,0,0,0
45001950100,2014,9501,"Abbeville County, South Carolina",3066.0,9.72,303.0,18.42,725.0,35603.0,78000.0,28.2,79.29,15.36,2.35,0.36,0.0,0.0,2.64,0.0,59.0,7.0,2.31,19.47,0,0,0
45001950100,2015,9501,"Abbeville County, South Carolina",3066.0,9.72,307.0,18.42,725.0,35603.0,78000.0,28.2,79.29,15.36,2.35,0.36,0.0,0.0,2.64,0.0,67.0,10.0,3.26,21.86,0,0,0
45001950100,2016,9501,"Abbeville County, South Carolina",3066.0,9.72,310.0,18.42,725.0,35603.0,78000.0,28.2,79.29,15.36,2.35,0.36,0.0,0.0,2.64,0.0,62.0,22.0,7.1,20.0,0,0,0
45001950200,2000,9502,"Abbeville County, South Carolina",3952.0,9.98,233.0,17.04,424.0,37061.0,76600.0,24.0,76.97,21.36,0.86,0.03,0.33,0.03,0.38,0.05,,,,,0,0,0
45001950200,2001,9502,"Abbeville County, South Carolina",3952.0,9.98,235.0,17.04,424.0,37061.0,76600.0,24.0,76.97,21.36,0.86,0.03,0.33,0.03,0.38,0.05,,,,,0,0,0
45001950200,2002,9502,"Abbeville County, South Carolina",3952.0,9.98,237.0,17.04,424.0,37061.0,76600.0,24.0,76.97,21.36,0.86,0.03,0.33,0.03,0.38,0.05,,,,,0,0,0
45001950200,2003,9502,"Abbeville County, South Carolina",3952.0,9.98,238.0,17.04,424.0,37061.0,76600.0,24.0,76.97,21.36,0.86,0.03,0.33,0.03,0.38,0.05,,,,,0,0,0
45001950200,2004,9502,"Abbeville County, South Carolina",3952.0,9.98,240.0,17.04,424.0,37061.0,76600.0,24.0,76.97,21.36,0.86,0.03,0.33,0.03,0.38,0.05,,,,,0,0,0
45001950200,2005,9502,"Abbeville County, South Carolina",4642.0,10.9,242.0,19.7,606.0,42672.0,105100.0,25.0,76.88,19.52,2.37,0.0,0.0,0.0,1.03,0.19,,,,,0,0,0
45001950200,2006,9502,"Abbeville County, South Carolina",4642.0,10.9,244.0,19.7,606.0,42672.0,105100.0,25.0,76.88,19.52,2.37,0.0,0.0,0.0,1.03,0.19,,,,,0,0,0
45001950200,2007,9502,"Abbeville County, South Carolina",4642.0,10.9,246.0,19.7,606.0,42672.0,105100.0,25.0,76.88,19.52,2.37,0.0,0.0,0.0,1.03,0.19,,,,,0,0,0
45001950200,2008,9502,"Abbeville County, South Carolina",4642.0,10.9,247.0,19.7,606.0,42672.0,105100.0,25.0,76.88,19.52,2.37,0.0,0.0,0.0,1.03,0.19,,,,,0,0,0
45001950200,2009,9502,"Abbeville County, South Carolina",4642.0,10.9,249.0,19.7,606.0,42672.0,105100.0,25.0,76.88,19.52,2.37,0.0,0.0,0.0,1.03,0.19,,,,,0,0,0
45001950200,2010,9502,"Abbeville County, South Carolina",4195.0,6.38,251.0,18.18,654.0,43933.0,104900.0,19.1,79.43,17.62,1.07,0.07,0.6,0.0,1.17,0.05,14.0,2.0,0.8,5.58,0,0,0
45001950200,2011,9502,"Abbeville County, South Carolina",4085.0,6.62,257.0,17.19,559.0,42464.0,105300.0,28.8,76.23,19.51,1.71,0.29,0.0,0.0,2.25,0.0,15.0,1.0,0.39,5.84,0,0,0
45001950200,2012,9502,"Abbeville County, South Carolina",4085.0,6.62,263.0,17.19,559.0,42464.0,105300.0,28.8,76.23,19.51,1.71,0.29,0.0,0.0,2.25,0.0,12.0,0.0,0.0,4.56,0,0,0
45001950200,2013,9502,"Abbeville County, South Carolina",4085.0,6.62,269.0,17.19,559.0,42464.0,105300.0,28.8,76.23,19.51,1.71,0.29,0.0,0.0,2.25,0.0,10.0,1.0,0.37,3.72,0,0,0
45001950200,2014,9502,"Abbeville County, South Carolina",4085.0,6.62,275.0,17.19,559.0,42464.0,105300.0,28.8,76.23,19.51,1.71,0.29,0.0,0.0,2.25,0.0,23.0,6.0,2.18,8.36,0,0,0
45001950200,2015,9502,"Abbeville County, South Carolina",4085.0,6.62,281.0,17.19,559.0,42464.0,105300.0,28.8,76.23,19.51,1.71,0.29,0.0,0.0,2.25,0.0,16.0,6.0,2.14,5.69,0,0,0
45001950200,2016,9502,"Abbeville County, South Carolina",4085.0,6.62,287.0,17.19,559.0,42464.0,105300.0,28.8,76.23,19.51,1.71,0.29,0.0,0.0,2.25,0.0,22.0,9.0,3.14,7.67,0,0,0
45001950300,2000,9503,"Abbeville County, South Carolina",3009.24,11.23,146.0,11.61,281.0,36968.3,87896.98,17.8,87.43,10.94,0.43,0.23,0.1,0.0,0.56,0.3,,,,,0,0,0
45001950300,2001,9503,"Abbeville County, South Carolina",3009.24,11.23,151.0,11.61,281.0,36968.3,87896.98,17.8,87.43,10.94,0.43,0.23,0.1,0.0,0.56,0.3,,,,,0,0,0
45001950300,2002,9503,"Abbeville County, South Carolina",3009.24,11.23,156.0,11.61,281.0,36968.3,87896.98,17.8,87.43,10.94,0.43,0.23,0.1,0.0,0.56,0.3,,,,,0,0,0
45001950300,2003,9503,"Abbeville County, South Carolina",3009.24,11.23,160.0,11.61,281.0,36968.3,87896.98,17.8,87.43,10.94,0.43,0.23,0.1,0.0,0.56,0.3,,,,,0,0,0
45001950300,2004,9503,"Abbeville County, South Carolina",3009.24,11.23,165.0,11.61,281.0,36968.3,87896.98,17.8,87.43,10.94,0.43,0.23,0.1,0.0,0.56,0.3,,,,,0,0,0
45001950300,2005,9503,"Abbeville County, South Carolina",2703.21,22.77,170.0,10.95,698.98,29500.38,86397.71,50.0,90.97,7.85,0.0,0.11,0.0,0.0,1.07,0.0,,,,,0,0,0
45001950300,2006,9503,"Abbeville County, South Carolina",2703.21,22.77,175.0,10.95,698.98,29500.38,86397.71,50.0,90.97,7.85,0.0,0.11,0.0,0.0,1.07,0.0,,,,,0,0,0
45001950300,2007,9503,"Abbeville County, South Carolina",2703.21,22.77,180.0,10.95,698.98,29500.38,86397.71,50.0,90.97,7.85,0.0,0.11,0.0,0.0,1.07,0.0,,,,,0,0,0
45001950300,2008,9503,"Abbeville County, South Carolina",2703.21,22.77,184.0,10.95,698.98,29500.38,86397.71,50.0,90.97,7.85,0.0,0.11,0.0,0.0,1.07,0.0,,,,,0,0,0
45001950300,2009,9503,"Abbeville County, South Carolina",2703.21,22.77,189.0,10.95,698.98,29500.38,86397.71,50.0,90.97,7.85,0.0,0.11,0.0,0.0,1.07,0.0,,,,,0,0,0
45001950300,2010,9503,"Abbeville County, South Carolina",3130.0,16.92,194.0,14.79,783.0,27550.0,86800.0,50.0,89.14,8.5,0.51,0.35,0.19,0.16,0.96,0.19,17.0,6.0,3.09,8.76,0,0,0
45001950300,2011,9503,"Abbeville County, South Carolina",3285.0,12.36,198.0,11.24,733.0,37007.0,102500.0,50.0,92.02,5.72,1.8,0.0,0.0,0.0,0.46,0.0,12.0,0.0,0.0,6.05,0,0,0
45001950300,2012,9503,"Abbeville County, South Carolina",3285.0,12.36,203.0,11.24,733.0,37007.0,102500.0,50.0,92.02,5.72,1.8,0.0,0.0,0.0,0.46,0.0,10.0,1.0,0.49,4.93,0,0,0
45001950300,2013,9503,"Abbeville County, South Carolina",3285.0,12.36,207.0,11.24,733.0,37007.0,102500.0,50.0,92.02,5.72,1.8,0.0,0.0,0.0,0.46,0.0,22.0,6.0,2.9,10.63,0,0,0
45001950300,2014,9503,"Abbeville County, South Carolina",3285.0,12.36,211.0,11.24,733.0,37007.0,102500.0,50.0,92.02,5.72,1.8,0.0,0.0,0.0,0.46,0.0,16.0,6.0,2.84,7.57,0,0,0
45001950300,2015,9503,"Abbeville County, South Carolina",3285.0,12.36,216.0,11.24,733.0,37007.0,102500.0,50.0,92.02,5.72,1.8,0.0,0.0,0.0,0.46,0.0,6.0,3.0,1.39,2.78,0,0,0
45001950300,2016,9503,"Abbeville County, South Carolina",3285.0,12.36,220.0,11.24,733.0,37007.0,102500.0,50.0,92.02,5.72,1.8,0.0,0.0,0.0,0.46,0.0,13.0,8.0,3.64,5.91,0,0,0
45001950400,2000,9504,"Abbeville County, South Carolina",6064.51,12.71,441.0,18.73,391.0,34541.51,80598.67,29.2,70.1,28.38,0.53,0.08,0.38,0.03,0.46,0.03,,,,,0,0,0
45001950400,2001,9504,"Abbeville County, South Carolina",6064.51,12.71,448.0,18.73,391.0,34541.51,80598.67,29.2,70.1,28.38,0.53,0.08,0.38,0.03,0.46,0.03,,,,,0,0,0
45001950400,2002,9504,"Abbeville County, South Carolina",6064.51,12.71,454.0,18.73,391.0,34541.51,80598.67,29.2,70.1,28.38,0.53,0.08,0.38,0.03,0.46,0.03,,,,,0,0,0
45001950400,2003,9504,"Abbeville County, South Carolina",6064.51,12.71,461.0,18.73,391.0,34541.51,80598.67,29.2,70.1,28.38,0.53,0.08,0.38,0.03,0.46,0.03,,,,,0,0,0
45001950400,2004,9504,"Abbeville County, South Carolina",6064.51,12.71,468.0,18.73,391.0,34541.51,80598.67,29.2,70.1,28.38,0.53,0.08,0.38,0.03,0.46,0.03,,,,,0,0,0
45001950400,2005,9504,"Abbeville County, South Carolina",6091.43,13.57,475.0,14.72,465.01,35996.15,110497.0,42.6,69.82,26.11,2.12,0.0,0.31,0.0,1.64,0.0,,,,,0,0,0
45001950400,2006,9504,"Abbeville County, South Carolina",6091.43,13.57,481.0,14.72,465.01,35996.15,110497.0,42.6,69.82,26.11,2.12,0.0,0.31,0.0,1.64,0.0,,,,,0,0,0
45001950400,2007,9504,"Abbeville County, South Carolina",6091.43,13.57,488.0,14.72,465.01,35996.15,110497.0,42.6,69.82,26.11,2.12,0.0,0.31,0.0,1.64,0.0,,,,,0,0,0
45001950400,2008,9504,"Abbeville County, South Carolina",6091.43,13.57,495.0,14.72,465.01,35996.15,110497.0,42.6,69.82,26.11,2.12,0.0,0.31,0.0,1.64,0.0,,,,,0,0,0
45001950400,2009,9504,"Abbeville County, South Carolina",6091.43,13.57,501.0,14.72,465.01,35996.15,110497.0,42.6,69.82,26.11,2.12,0.0,0.31,0.0,1.64,0.0,,,,,0,0,0
45001950400,2010,9504,"Abbeville County, South Carolina",6073.0,17.6,508.0,21.28,484.0,36360.0,131700.0,37.9,68.58,28.36,1.43,0.2,0.35,0.0,1.02,0.07,57.0,13.0,2.56,11.22,0,0,0
45001950400,2011,9504,"Abbeville County, South Carolina",6277.0,24.03,512.0,19.35,485.0,35755.0,118400.0,50.0,70.02,28.15,1.34,0.0,0.0,0.0,0.49,0.0,64.0,5.0,0.98,12.49,0,0,0
45001950400,2012,9504,"Abbeville County, South Carolina",6277.0,24.03,517.0,19.35,485.0,35755.0,118400.0,50.0,70.02,28.15,1.34,0.0,0.0,0.0,0.49,0.0,62.0,1.0,0.19,12.0,0,0,0
45001950400,2013,9504,"Abbeville County, South Carolina",6277.0,24.03,521.0,19.35,485.0,35755.0,118400.0,50.0,70.02,28.15,1.34,0.0,0.0,0.0,0.49,0.0,60.0,13.0,2.5,11.52,0,0,0
45001950400,2014,9504,"Abbeville County, South Carolina",6277.0,24.03,525.0,19.35,485.0,35755.0,118400.0,50.0,70.02,28.15,1.34,0.0,0.0,0.0,0.49,0.0,64.0,9.0,1.71,12.18,0,0,0
45001950400,2015,9504,"Abbeville County, South Carolina",6277.0,24.03,530.0,19.35,485.0,35755.0,118400.0,50.0,70.02,28.15,1.34,0.0,0.0,0.0,0.49,0.0,55.0,16.0,3.02,10.38,0,0,0
45001950400,2016,9504,"Abbeville County, South Carolina",6277.0,24.03,534.0,19.35,485.0,35755.0,118400.0,50.0,70.02,28.15,1.34,0.0,0.0,0.0,0.49,0.0,75.0,42.0,7.87,14.04,0,0,0
45001950500,2000,9505,"Abbeville County, South Carolina",6073.49,15.97,616.0,25.85,372.0,28736.0,64700.0,25.8,51.42,46.81,0.79,0.1,0.2,0.0,0.54,0.15,,,,,0,0,0
45001950500,2001,9505,"Abbeville County, South Carolina",6073.49,15.97,628.0,25.85,372.0,28736.0,64700.0,25.8,51.42,46.81,0.79,0.1,0.2,0.0,0.54,0.15,,,,,0,0,0
45001950500,2002,9505,"Abbeville County, South Carolina",6073.49,15.97,639.0,25.85,372.0,28736.0,64700.0,25.8,51.42,46.81,0.79,0.1,0.2,0.0,0.54,0.15,,,,,0,0,0
45001950500,2003,9505,"Abbeville County, South Carolina",6073.49,15.97,651.0,25.85,372.0,28736.0,64700.0,25.8,51.42,46.81,0.79,0.1,0.2,0.0,0.54,0.15,,,,,0,0,0
45001950500,2004,9505,"Abbeville County, South Carolina",6073.49,15.97,662.0,25.85,372.0,28736.0,64700.0,25.8,51.42,46.81,0.79,0.1,0.2,0.0,0.54,0.15,,,,,0,0,0
45001950500,2005,9505,"Abbeville County, South Carolina",5156.57,36.87,674.0,31.1,537.0,25789.0,74700.0,50.0,50.94,48.11,0.43,0.0,0.0,0.0,0.52,0.0,,,,,0,0,0
45001950500,2006,9505,"Abbeville County, South Carolina",5156.57,36.87,686.0,31.1,537.0,25789.0,74700.0,50.0,50.94,48.11,0.43,0.0,0.0,0.0,0.52,0.0,,,,,0,0,0
45001950500,2007,9505,"Abbeville County, South Carolina",5156.57,36.87,697.0,31.1,537.0,25789.0,74700.0,50.0,50.94,48.11,0.43,0.0,0.0,0.0,0.52,0.0,,,,,0,0,0
45001950500,2008,9505,"Abbeville County, South Carolina",5156.57,36.87,709.0,31.1,537.0,25789.0,74700.0,50.0,50.94,48.11,0.43,0.0,0.0,0.0,0.52,0.0,,,,,0,0,0
45001950500,2009,9505,"Abbeville County, South Carolina",5156.57,36.87,720.0,31.1,537.0,25789.0,74700.0,50.0,50.94,48.11,0.43,0.0,0.0,0.0,0.52,0.0,,,,,0,0,0
45001950500,2010,9505,"Abbeville County, South Carolina",5701.0,22.96,732.0,31.43,610.0,28789.0,87700.0,44.6,51.71,45.97,0.75,0.19,0.3,0.0,0.98,0.09,128.0,13.0,1.78,17.49,0,0,0
45001950500,2011,9505,"Abbeville County, South Carolina",5184.0,21.42,741.0,28.08,,28732.0,70200.0,29.3,52.53,45.99,0.17,0.12,0.0,0.0,1.2,0.0,146.0,1.0,0.14,19.72,0,0,0
45001950500,2012,9505,"Abbeville County, South Carolina",5184.0,21.42,749.0,28.08,,28732.0,70200.0,29.3,52.53,45.99,0.17,0.12,0.0,0.0,1.2,0.0,143.0,1.0,0.13,19.09,0,0,0
45001950500,2013,9505,"Abbeville County, South Carolina",5184.0,21.42,758.0,28.08,,28732.0,70200.0,29.3,52.53,45.99,0.17,0.12,0.0,0.0,1.2,0.0,137.0,26.0,3.43,18.09,0,0,0
45001950500,2014,9505,"Abbeville County, South Carolina",5184.0,21.42,766.0,28.08,,28732.0,70200.0,29.3,52.53,45.99,0.17,0.12,0.0,0.0,1.2,0.0,131.0,23.0,3.0,17.1,0,0,0
45001950500,2015,9505,"Abbeville County, South Carolina",5184.0,21.42,775.0,28.08,,28732.0,70200.0,29.3,52.53,45.99,0.17,0.12,0.0,0.0,1.2,0.0,94.0,35.0,4.52,12.14,0,0,0
45001950500,2016,9505,"Abbeville County, South Carolina",5184.0,21.42,783.0,28.08,,28732.0,70200.0,29.3,52.53,45.99,0.17,0.12,0.0,0.0,1.2,0.0,113.0,52.0,6.64,14.43,0,0,0
45001950600,2000,9506,"Abbeville County, South Carolina",3438.76,17.17,273.0,20.25,286.0,28114.0,49600.0,25.3,51.67,45.59,1.48,0.12,0.12,0.03,0.84,0.15,,,,,0,0,0
45001950600,2001,9506,"Abbeville County, South Carolina",3438.76,17.17,282.0,20.25,286.0,28114.0,49600.0,25.3,51.67,45.59,1.48,0.12,0.12,0.03,0.84,0.15,,,,,0,0,0
45001950600,2002,9506,"Abbeville County, South Carolina",3438.76,17.17,292.0,20.25,286.0,28114.0,49600.0,25.3,51.67,45.59,1.48,0.12,0.12,0.03,0.84,0.15,,,,,0,0,0
45001950600,2003,9506,"Abbeville County, South Carolina",3438.76,17.17,301.0,20.25,286.0,28114.0,49600.0,25.3,51.67,45.59,1.48,0.12,0.12,0.03,0.84,0.15,,,,,0,0,0
45001950600,2004,9506,"Abbeville County, South Carolina",3438.76,17.17,311.0,20.25,286.0,28114.0,49600.0,25.3,51.67,45.59,1.48,0.12,0.12,0.03,0.84,0.15,,,,,0,0,0
45001950600,2005,9506,"Abbeville County, South Carolina",3089.79,18.23,320.0,26.99,485.0,34363.0,57400.0,28.0,57.18,41.81,0.0,0.0,0.29,0.0,0.39,0.32,,,,,0,0,0
45001950600,2006,9506,"Abbeville County, South Carolina",3089.79,18.23,330.0,26.99,485.0,34363.0,57400.0,28.0,57.18,41.81,0.0,0.0,0.29,0.0,0.39,0.32,,,,,0,0,0
45001950600,2007,9506,"Abbeville County, South Carolina",3089.79,18.23,339.0,26.99,485.0,34363.0,57400.0,28.0,57.18,41.81,0.0,0.0,0.29,0.0,0.39,0.32,,,,,0,0,0
45001950600,2008,9506,"Abbeville County, South Carolina",3089.79,18.23,349.0,26.99,485.0,34363.0,57400.0,28.0,57.18,41.81,0.0,0.0,0.29,0.0,0.39,0.32,,,,,0,0,0
45001950600,2009,9506,"Abbeville County, South Carolina",3089.79,18.23,358.0,26.99,485.0,34363.0,57400.0,28.0,57.18,41.81,0.0,0.0,0.29,0.0,0.39,0.32,,,,,0,0,0
45001950600,2010,9506,"Abbeville County, South Carolina",3064.0,19.78,368.0,29.07,489.0,34500.0,52200.0,26.8,50.95,45.95,1.01,0.33,0.07,0.0,1.57,0.13,44.0,10.0,2.72,11.96,0,0,0
45001950600,2011,9506,"Abbeville County, South Carolina",3100.0,19.67,370.0,28.8,590.0,31398.0,60500.0,36.9,49.77,44.48,0.23,0.1,0.0,0.0,5.42,0.0,49.0,1.0,0.27,13.23,0,0,0
45001950600,2012,9506,"Abbeville County, South Carolina",3100.0,19.67,373.0,28.8,590.0,31398.0,60500.0,36.9,49.77,44.48,0.23,0.1,0.0,0.0,5.42,0.0,48.0,0.0,0.0,12.88,0,0,0
45001950600,2013,9506,"Abbeville County, South Carolina",3100.0,19.67,375.0,28.8,590.0,31398.0,60500.0,36.9,49.77,44.48,0.23,0.1,0.0,0.0,5.42,0.0,28.0,8.0,2.13,7.47,0,0,0
45001950600,2014,9506,"Abbeville County, South Carolina",3100.0,19.67,377.0,28.8,590.0,31398.0,60500.0,36.9,49.77,44.48,0.23,0.1,0.0,0.0,5.42,0.0,35.0,5.0,1.33,9.28,0,0,0
45001950600,2015,9506,"Abbeville County, South Carolina",3100.0,19.67,380.0,28.8,590.0,31398.0,60500.0,36.9,49.77,44.48,0.23,0.1,0.0,0.0,5.42,0.0,44.0,11.0,2.9,11.59,0,0,0
45001950600,2016,9506,"Abbeville County, South Carolina",3100.0,19.67,382.0,28.8,590.0,31398.0,60500.0,36.9,49.77,44.48,0.23,0.1,0.0,0.0,5.42,0.0,52.0,30.0,7.85,13.61,0,0,0
45003020100,2000,201,"Aiken County, South Carolina",4304.89,18.2,255.0,15.93,394.0,33277.03,69300.12,22.9,66.23,30.1,2.25,0.23,0.21,0.02,0.91,0.05,,,,,0,0,0
45003020100,2001,201,"Aiken County, South Carolina",4304.89,18.2,266.0,15.93,394.0,33277.03,69300.12,22.9,66.23,30.1,2.25,0.23,0.21,0.02,0.91,0.05,,,,,0,0,0
45003020100,2002,201,"Aiken County, South Carolina",4304.89,18.2,278.0,15.93,394.0,33277.03,69300.12,22.9,66.23,30.1,2.25,0.23,0.21,0.02,0.91,0.05,,,,,0,0,0
45003020100,2003,201,"Aiken County, South Carolina",4304.89,18.2,289.0,15.93,394.0,33277.03,69300.12,22.9,66.23,30.1,2.25,0.23,0.21,0.02,0.91,0.05,,,,,0,0,0
45003020100,2004,201,"Aiken County, South Carolina",4304.89,18.2,300.0,15.93,394.0,33277.03,69300.12,22.9,66.23,30.1,2.25,0.23,0.21,0.02,0.91,0.05,,,,,0,0,0
45003020100,2005,201,"Aiken County, South Carolina",4698.88,11.99,312.0,19.36,540.0,40841.04,72800.15,50.0,67.31,27.39,5.3,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020100,2006,201,"Aiken County, South Carolina",4698.88,11.99,323.0,19.36,540.0,40841.04,72800.15,50.0,67.31,27.39,5.3,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020100,2007,201,"Aiken County, South Carolina",4698.88,11.99,334.0,19.36,540.0,40841.04,72800.15,50.0,67.31,27.39,5.3,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020100,2008,201,"Aiken County, South Carolina",4698.88,11.99,345.0,19.36,540.0,40841.04,72800.15,50.0,67.31,27.39,5.3,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020100,2009,201,"Aiken County, South Carolina",4698.88,11.99,357.0,19.36,540.0,40841.04,72800.15,50.0,67.31,27.39,5.3,0.0,0.0,0.0,0.0,0.0,20.0,10.0,2.8,5.61,0,0,0
45003020100,2010,201,"Aiken County, South Carolina",4830.0,16.77,368.0,19.85,508.0,32070.0,59500.0,50.0,67.41,24.72,6.42,0.17,0.12,0.06,1.06,0.04,35.0,19.0,5.16,9.51,0,0,0
45003020100,2011,201,"Aiken County, South Carolina",4798.0,15.1,375.0,26.62,573.0,37352.0,70600.0,27.9,65.32,25.41,7.65,0.98,0.15,0.0,0.5,0.0,29.0,12.0,3.2,7.73,0,0,0
45003020100,2012,201,"Aiken County, South Carolina",4798.0,15.1,382.0,26.62,573.0,37352.0,70600.0,27.9,65.32,25.41,7.65,0.98,0.15,0.0,0.5,0.0,33.0,12.0,3.14,8.63,0,0,0
45003020100,2013,201,"Aiken County, South Carolina",4798.0,15.1,390.0,26.62,573.0,37352.0,70600.0,27.9,65.32,25.41,7.65,0.98,0.15,0.0,0.5,0.0,46.0,16.0,4.11,11.81,0,0,0
45003020100,2014,201,"Aiken County, South Carolina",4798.0,15.1,397.0,26.62,573.0,37352.0,70600.0,27.9,65.32,25.41,7.65,0.98,0.15,0.0,0.5,0.0,56.0,32.0,8.07,14.12,0,0,0
45003020100,2015,201,"Aiken County, South Carolina",4798.0,15.1,404.0,26.62,573.0,37352.0,70600.0,27.9,65.32,25.41,7.65,0.98,0.15,0.0,0.5,0.0,57.0,28.0,6.93,14.11,0,0,0
45003020100,2016,201,"Aiken County, South Carolina",4798.0,15.1,411.0,26.62,573.0,37352.0,70600.0,27.9,65.32,25.41,7.65,0.98,0.15,0.0,0.5,0.0,46.0,32.0,7.79,11.19,0,0,0
45003020200,2000,202,"Aiken County, South Carolina",4776.0,15.87,300.0,16.84,410.0,38214.0,86300.0,20.8,78.73,18.63,0.98,0.52,0.31,0.02,0.77,0.02,,,,,0,0,0
45003020200,2001,202,"Aiken County, South Carolina",4776.0,15.87,310.0,16.84,410.0,38214.0,86300.0,20.8,78.73,18.63,0.98,0.52,0.31,0.02,0.77,0.02,,,,,0,0,0
45003020200,2002,202,"Aiken County, South Carolina",4776.0,15.87,320.0,16.84,410.0,38214.0,86300.0,20.8,78.73,18.63,0.98,0.52,0.31,0.02,0.77,0.02,,,,,0,0,0
45003020200,2003,202,"Aiken County, South Carolina",4776.0,15.87,330.0,16.84,410.0,38214.0,86300.0,20.8,78.73,18.63,0.98,0.52,0.31,0.02,0.77,0.02,,,,,0,0,0
45003020200,2004,202,"Aiken County, South Carolina",4776.0,15.87,340.0,16.84,410.0,38214.0,86300.0,20.8,78.73,18.63,0.98,0.52,0.31,0.02,0.77,0.02,,,,,0,0,0
45003020200,2005,202,"Aiken County, South Carolina",5498.0,8.05,350.0,18.47,652.0,41538.0,107400.0,28.2,72.68,21.64,5.46,0.22,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020200,2006,202,"Aiken County, South Carolina",5498.0,8.05,360.0,18.47,652.0,41538.0,107400.0,28.2,72.68,21.64,5.46,0.22,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020200,2007,202,"Aiken County, South Carolina",5498.0,8.05,370.0,18.47,652.0,41538.0,107400.0,28.2,72.68,21.64,5.46,0.22,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020200,2008,202,"Aiken County, South Carolina",5498.0,8.05,380.0,18.47,652.0,41538.0,107400.0,28.2,72.68,21.64,5.46,0.22,0.0,0.0,0.0,0.0,,,,,0,0,0
45003020200,2009,202,"Aiken County, South Carolina",5498.0,8.05,390.0,18.47,652.0,41538.0,107400.0,28.2,72.68,21.64,5.46,0.22,0.0,0.0,0.0,0.0,27.0,12.0,3.08,6.92,0,0,0
45003020200,2010,202,"Aiken County, South Carolina",5817.0,20.19,400.0,18.21,573.0,44250.0,126800.0,50.0,74.49,18.21,4.97,0.53,0.41,0.05,1.25,0.09,47.0,25.0,6.25,11.75,0,0,0
